in:Depth,in:Height,in:Orientation,in:WWR,in:SHD,out:Cooling[kWh],out:Heating[kWh],out:Lighting[kWh],out:EffDepth[m],out:DA,out:UDI,out:CDA,out:SDA,img,threeD
10,3.6,45,0.8,0,2711.189331,4289.568709,143.977547,7.75,60,56.666667,82.777778,78.33,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_10.0_RMH_3.6.json
10,4.2,45,0.8,0,3043.223889,4570.487516,92.715317,9.75,69.444444,51.666667,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_10.0_RMH_4.2.json
6,3,45,0.8,0,2008.539798,2590.536834,18.295838,5.75,100,36.458333,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.0.json
6,3.6,45,0.8,0,2337.615749,2802.746682,13.295892,5.75,100,21.875,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_6.0_RMH_3.6.json
6,4.2,45,0.8,0,2664.527244,3022.404053,9.939151,5.75,100,4.166667,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_6.0_RMH_4.2.json
8,3,45,0.8,0,2182.41794,3300.452918,81.098868,7.75,67.361111,53.472222,100,97.92,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.0.json
8,3.6,45,0.8,0,2513.498127,3532.298427,43.99782,7.75,81.944444,45.833333,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_8.0_RMH_3.6.json
8,4.2,45,0.8,0,2851.893053,3784.821079,24.850541,7.75,100,36.805556,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_45.0_RMDEPTH_8.0_RMH_4.2.json
10,3,90,0.8,0,2288.094282,4495.98529,311.436321,5.75,46.666667,62.777778,60,59.44,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_10.0_RMH_3.0.json
10,3.6,90,0.8,0,2535.309132,4853.711472,191.941661,6.75,55,62.222222,73.333333,68.89,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_10.0_RMH_3.6.json
10,4.2,90,0.8,0,2824.645326,5197.274905,131.461709,9.75,63.888889,56.666667,97.222222,82.22,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_10.0_RMH_4.2.json
6,3,90,0.8,0,1853.516927,2999.184078,15.405844,5.75,100,46.296296,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.0.json
6,3.6,90,0.8,0,2142.739776,3241.201029,14.728102,5.75,100,33.333333,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_6.0_RMH_3.6.json
6,4.2,90,0.8,0,2433.856188,3492.912772,8.35349,5.75,100,18.518519,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_6.0_RMH_4.2.json
8,3,90,0.8,0,2049.289054,3748.601196,119.960341,6.25,61.111111,59.722222,86.805556,76.39,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.0.json
8,3.6,90,0.8,0,2330.006557,4055.799091,60.553481,7.75,72.916667,52.777778,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_8.0_RMH_3.6.json
8,4.2,90,0.8,0,2627.373721,4359.198676,32.78737,7.75,97.222222,45.833333,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_0.0_GLZPER_0.8_ROOMOR_90.0_RMDEPTH_8.0_RMH_4.2.json
10,3,0,0.4,3,1574.482482,4179.341838,767.010045,4.75,39.444444,44.444444,50,49.44,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_10.0_RMH_3.0.json
10,3.6,0,0.4,3,1611.193635,4512.249156,564.358781,5.25,41.666667,50,55,51.67,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_10.0_RMH_3.6.json
10,4.2,0,0.4,3,1712.843776,4784.988045,546.163112,5.25,45,57.222222,58.333333,55,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_10.0_RMH_4.2.json
6,3,0,0.4,3,984.80032,2704.035777,75.05034,5.75,67.592593,64.814815,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.0.json
6,3.6,0,0.4,3,1081.761217,2891.423478,59.168159,5.75,75,61.111111,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_6.0_RMH_3.6.json
6,4.2,0,0.4,3,1184.750875,3090.533874,38.832701,5.75,89.814815,59.259259,100,100,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_6.0_RMH_4.2.json
8,3,0,0.4,3,1229.042936,3452.715761,332.856592,4.75,47.916667,73.611111,62.5,61.81,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.0.json
8,3.6,0,0.4,3,1323.129711,3713.042649,233.318026,5.25,52.777778,71.527778,72.916667,67.36,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_8.0_RMH_3.6.json
8,4.2,0,0.4,3,1409.981166,3956.860133,197.133421,5.75,56.25,68.75,76.388889,74.31,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_0.0_RMDEPTH_8.0_RMH_4.2.json
10,3,135,0.4,3,1510.823336,4658.338689,929.657404,3.25,26.666667,49.444444,39.444444,35.56,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_10.0_RMH_3.0.json
10,3.6,135,0.4,3,1574.470237,5119.578867,795.435719,3.75,29.444444,50.555556,42.222222,39.44,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_10.0_RMH_3.6.json
10,4.2,135,0.4,3,1634.010132,5559.449538,677.507548,4.25,35,52.222222,45,42.78,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_10.0_RMH_4.2.json
6,3,135,0.4,3,986.940669,3307.830831,129.573405,3.75,46.875,91.666667,68.75,63.54,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.0.json
6,3.6,135,0.4,3,1068.258342,3602.527034,102.623569,4.25,53.125,84.375,75,68.75,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_6.0_RMH_3.6.json
6,4.2,135,0.4,3,1173.752008,3909.068789,88.138432,4.75,58.333333,78.125,96.875,79.17,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_6.0_RMH_4.2.json
8,3,135,0.4,3,1238.094973,4008.631362,461.46134,3.25,33.333333,63.888889,49.305556,43.75,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.0.json
8,3.6,135,0.4,3,1307.653873,4412.730497,349.143713,3.75,36.805556,70.138889,52.777778,50,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_8.0_RMH_3.6.json
8,4.2,135,0.4,3,1389.221126,4795.083544,295.342077,4.25,43.75,80.555556,56.944444,53.47,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_135.0_RMDEPTH_8.0_RMH_4.2.json
10,3,180,0.4,3,1489.668857,4706.843218,1026.027921,3.25,25.555556,50.555556,36.666667,34.44,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_10.0_RMH_3.0.json
10,3.6,180,0.4,3,1523.99745,5178.54428,888.396202,3.75,28.333333,52.222222,40,37.22,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_10.0_RMH_3.6.json
10,4.2,180,0.4,3,1615.697366,5626.820441,839.899283,3.75,31.666667,55.555556,44.444444,40,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_10.0_RMH_4.2.json
6,3,180,0.4,3,886.110216,3343.035458,175.723805,3.75,42.592593,96.296296,65.740741,59.26,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.0.json
6,3.6,180,0.4,3,959.027561,3686.333674,114.557586,3.75,49.074074,91.666667,73.148148,65.74,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_6.0_RMH_3.6.json
6,4.2,180,0.4,3,1032.158615,3996.491932,103.905527,4.25,56.481481,87.037037,91.666667,75,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_6.0_RMH_4.2.json
8,3,180,0.4,3,1172.41877,4042.836301,540.38632,3.25,31.25,63.888889,45.833333,43.75,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.0.json
8,3.6,180,0.4,3,1240.094527,4453.071121,458.157882,3.75,36.805556,68.055556,50,47.92,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_8.0_RMH_3.6.json
8,4.2,180,0.4,3,1279.134695,4845.141882,391.538823,3.75,39.583333,77.777778,56.25,50,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_180.0_RMDEPTH_8.0_RMH_4.2.json
10,3,225,0.4,3,1610.667565,4672.536734,1041.932398,3.25,26.111111,49.444444,38.333333,35,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_10.0_RMH_3.0.json
10,3.6,225,0.4,3,1662.055859,5115.103191,920.189264,3.75,29.444444,52.222222,42.222222,38.33,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_10.0_RMH_3.6.json
10,4.2,225,0.4,3,1750.792272,5543.335584,871.937444,4.25,33.888889,51.111111,45,40.56,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_10.0_RMH_4.2.json
6,3,225,0.4,3,987.712438,3307.854222,173.150299,3.75,44.444444,91.666667,66.666667,60.19,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.0.json
6,3.6,225,0.4,3,1075.895336,3649.488664,113.723193,4.25,50,87.037037,75.925926,67.59,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_6.0_RMH_3.6.json
6,4.2,225,0.4,3,1166.167187,3958.805919,88.298277,5.75,58.333333,81.481481,99.074074,75.93,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_6.0_RMH_4.2.json
8,3,225,0.4,3,1254.220677,4019.854686,523.510968,3.25,33.333333,63.194444,50,43.75,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.0.json
8,3.6,225,0.4,3,1346.687423,4429.8741,436.555385,3.75,36.805556,69.444444,52.777778,48.61,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_8.0_RMH_3.6.json
8,4.2,225,0.4,3,1436.726657,4819.367245,365.341321,4.25,40.972222,81.25,56.25,51.39,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_8.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_225.0_RMDEPTH_8.0_RMH_4.2.json
10,3,270,0.4,3,1656.569571,4459.696789,990.867388,3.75,28.888889,40,42.222222,39.44,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_10.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_10.0_RMH_3.0.json
10,3.6,270,0.4,3,1773.123046,4889.925745,863.034157,4.25,31.666667,44.444444,45,43.89,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_10.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_10.0_RMH_3.6.json
10,4.2,270,0.4,3,1837.523557,5329.151802,688.952491,4.25,35.555556,44.444444,50,45,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_10.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_10.0_RMH_4.2.json
6,3,270,0.4,3,1099.730952,3123.667969,139.202461,4.25,50,75,77.777778,70.37,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.0_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.0.json
6,3.6,270,0.4,3,1220.885452,3418.904704,88.576409,5.75,57.407407,72.222222,97.222222,81.48,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.6_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_6.0_RMH_3.6.json
6,4.2,270,0.4,3,1350.326715,3693.688367,71.907791,5.75,61.111111,65.740741,100,98.15,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_6.0_RMH_4.2_Perspective.png,https://tt-acm.github.io/DesignExplorer/design_explorer_data/DefaultData/SHDCOUNT_3.0_GLZPER_0.4_ROOMOR_270.0_RMDEPTH_6.0_RMH_4.2.json
